"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.953622e-01,4.158021e+05,2.215694e+00,6.525684e+02,-7.063538e+01,0.000000e+00,7.007005e+04,-1.068927e-01,2.725457e+02,1,7.710000e-01,7.710000e-01,2.000000e-01,0.000000e+00
8.902590e-01,4.135913e+05,2.220767e+00,6.494396e+02,-7.182155e+01,0.000000e+00,6.951204e+04,-1.088856e-01,2.719279e+02,1,7.740000e-01,7.740000e-01,2.000000e-01,0.000000e+00
8.857166e-01,4.116102e+05,2.225426e+00,6.465663e+02,-7.279211e+01,0.000000e+00,6.902845e+04,-1.106127e-01,2.713722e+02,1,7.770000e-01,7.770000e-01,2.000000e-01,0.000000e+00
8.812108e-01,4.096488e+05,2.229814e+00,6.437473e+02,-7.378326e+01,0.000000e+00,6.854590e+04,-1.123361e-01,2.708427e+02,1,7.800000e-01,7.800000e-01,2.000000e-01,0.000000e+00
8.767172e-01,4.076942e+05,2.234109e+00,6.409463e+02,-7.478139e+01,0.000000e+00,6.806367e+04,-1.140583e-01,2.703220e+02,1,7.830000e-01,7.830000e-01,2.000000e-01,0.000000e+00
8.719345e-01,4.056209e+05,2.238796e+00,6.380078e+02,-7.588795e+01,0.000000e+00,6.754216e+04,-1.159209e-01,2.697504e+02,1,7.860000e-01,7.860000e-01,2.000000e-01,0.000000e+00
8.671111e-01,4.035309e+05,2.243539e+00,6.350499e+02,-7.700979e+01,0.000000e+00,6.701511e+04,-1.178032e-01,2.691717e+02,1,7.890000e-01,7.890000e-01,2.000000e-01,0.000000e+00
8.626560e-01,4.015954e+05,2.247978e+00,6.322802e+02,-7.801187e+01,0.000000e+00,6.653404e+04,-1.195213e-01,2.686353e+02,1,7.920000e-01,7.920000e-01,2.000000e-01,0.000000e+00
8.584829e-01,3.997781e+05,2.252185e+00,6.296545e+02,-7.892229e+01,0.000000e+00,6.608816e+04,-1.211137e-01,2.681311e+02,1,7.950000e-01,7.950000e-01,2.000000e-01,0.000000e+00
8.542603e-01,3.979393e+05,2.256491e+00,6.269992e+02,-7.984222e+01,0.000000e+00,6.563621e+04,-1.227278e-01,2.676153e+02,1,7.980000e-01,7.980000e-01,2.000000e-01,0.000000e+00
8.500768e-01,3.961176e+05,2.260783e+00,6.243702e+02,-8.075610e+01,0.000000e+00,6.518773e+04,-1.243295e-01,2.671009e+02,1,8.010000e-01,8.010000e-01,2.000000e-01,0.000000e+00
8.460580e-01,3.943673e+05,2.264797e+00,6.218419e+02,-8.163953e+01,0.000000e+00,6.475843e+04,-1.258627e-01,2.666192e+02,1,8.040000e-01,8.040000e-01,2.000000e-01,0.000000e+00
8.420416e-01,3.926180e+05,2.268811e+00,6.193148e+02,-8.252201e+01,0.000000e+00,6.432944e+04,-1.273949e-01,2.661375e+02,1,8.070000e-01,8.070000e-01,2.000000e-01,0.000000e+00
8.383913e-01,3.910223e+05,2.272659e+00,6.169766e+02,-8.327762e+01,0.000000e+00,6.394483e+04,-1.287685e-01,2.656834e+02,1,8.100000e-01,8.100000e-01,2.000000e-01,0.000000e+00
8.347631e-01,3.894369e+05,2.276451e+00,6.146589e+02,-8.402843e+01,0.000000e+00,6.356175e+04,-1.301366e-01,2.652346e+02,1,8.130000e-01,8.130000e-01,2.000000e-01,0.000000e+00
8.311349e-01,3.878515e+05,2.280243e+00,6.123414e+02,-8.477923e+01,0.000000e+00,6.317868e+04,-1.315047e-01,2.647858e+02,1,8.160000e-01,8.160000e-01,2.000000e-01,0.000000e+00
8.275066e-01,3.862660e+05,2.284035e+00,6.100238e+02,-8.553004e+01,0.000000e+00,6.279559e+04,-1.328729e-01,2.643369e+02,1,8.190000e-01,8.190000e-01,2.000000e-01,0.000000e+00
8.242053e-01,3.848209e+05,2.287476e+00,6.078985e+02,-8.619411e+01,0.000000e+00,6.245005e+04,-1.341069e-01,2.639318e+02,1,8.220000e-01,8.220000e-01,2.000000e-01,0.000000e+00
8.208644e-01,3.833597e+05,2.291065e+00,6.057544e+02,-8.685823e+01,0.000000e+00,6.209846e+04,-1.353626e-01,2.635094e+02,1,8.250000e-01,8.250000e-01,2.000000e-01,0.000000e+00
8.175502e-01,3.819097e+05,2.294702e+00,6.036234e+02,-8.750910e+01,0.000000e+00,6.174979e+04,-1.366079e-01,2.630832e+02,1,8.280000e-01,8.280000e-01,2.000000e-01,0.000000e+00
8.142383e-01,3.804607e+05,2.298333e+00,6.014940e+02,-8.815961e+01,0.000000e+00,6.140135e+04,-1.378523e-01,2.626574e+02,1,8.310000e-01,8.310000e-01,2.000000e-01,0.000000e+00
8.110242e-01,3.790555e+05,2.301745e+00,5.994353e+02,-8.879355e+01,0.000000e+00,6.106319e+04,-1.390601e-01,2.622556e+02,1,8.340000e-01,8.340000e-01,2.000000e-01,0.000000e+00
8.078102e-01,3.776503e+05,2.305156e+00,5.973766e+02,-8.942748e+01,0.000000e+00,6.072502e+04,-1.402678e-01,2.618537e+02,1,8.370000e-01,8.370000e-01,2.000000e-01,0.000000e+00
8.045963e-01,3.762452e+05,2.308568e+00,5.953179e+02,-9.006141e+01,0.000000e+00,6.038687e+04,-1.414755e-01,2.614519e+02,1,8.400000e-01,8.400000e-01,2.000000e-01,0.000000e+00
8.017551e-01,3.749986e+05,2.311732e+00,5.934670e+02,-9.058836e+01,0.000000e+00,6.009211e+04,-1.425282e-01,2.610854e+02,1,8.430000e-01,8.430000e-01,2.000000e-01,0.000000e+00
7.989197e-01,3.737533e+05,2.314856e+00,5.916164e+02,-9.109947e+01,0.000000e+00,5.979905e+04,-1.435748e-01,2.607237e+02,1,8.460000e-01,8.460000e-01,2.000000e-01,0.000000e+00
7.960783e-01,3.725056e+05,2.317992e+00,5.897624e+02,-9.161123e+01,0.000000e+00,5.950527e+04,-1.446240e-01,2.603605e+02,1,8.490000e-01,8.490000e-01,2.000000e-01,0.000000e+00
7.932369e-01,3.712578e+05,2.321129e+00,5.879083e+02,-9.212300e+01,0.000000e+00,5.921149e+04,-1.456733e-01,2.599974e+02,1,8.520000e-01,8.520000e-01,2.000000e-01,0.000000e+00
7.904058e-01,3.700149e+05,2.324208e+00,5.860629e+02,-9.263699e+01,0.000000e+00,5.891882e+04,-1.467185e-01,2.596400e+02,1,8.550000e-01,8.550000e-01,2.000000e-01,0.000000e+00
7.876060e-01,3.687866e+05,2.327188e+00,5.842425e+02,-9.315411e+01,0.000000e+00,5.862916e+04,-1.477530e-01,2.592928e+02,1,8.580000e-01,8.580000e-01,2.000000e-01,0.000000e+00
7.848757e-01,3.675904e+05,2.330257e+00,5.824731e+02,-9.366301e+01,0.000000e+00,5.834429e+04,-1.487704e-01,2.589365e+02,1,8.610000e-01,8.610000e-01,2.000000e-01,0.000000e+00
7.821454e-01,3.663943e+05,2.333327e+00,5.807037e+02,-9.417191e+01,0.000000e+00,5.805942e+04,-1.497878e-01,2.585802e+02,1,8.640000e-01,8.640000e-01,2.000000e-01,0.000000e+00
7.800146e-01,3.654562e+05,2.335893e+00,5.792947e+02,-9.452962e+01,0.000000e+00,5.784083e+04,-1.505685e-01,2.582886e+02,1,8.670000e-01,8.670000e-01,2.000000e-01,0.000000e+00
7.778180e-01,3.644884e+05,2.338438e+00,5.778419e+02,-9.489857e+01,0.000000e+00,5.761629e+04,-1.513704e-01,2.579980e+02,1,8.700000e-01,8.700000e-01,2.000000e-01,0.000000e+00
7.753441e-01,3.634002e+05,2.341145e+00,5.762186e+02,-9.533226e+01,0.000000e+00,5.736239e+04,-1.522772e-01,2.576852e+02,1,8.730000e-01,8.730000e-01,2.000000e-01,0.000000e+00
7.728703e-01,3.623119e+05,2.343852e+00,5.745953e+02,-9.576595e+01,0.000000e+00,5.710850e+04,-1.531839e-01,2.573725e+02,1,8.760000e-01,8.760000e-01,2.000000e-01,0.000000e+00
7.704971e-01,3.612675e+05,2.346562e+00,5.730338e+02,-9.618137e+01,0.000000e+00,5.686451e+04,-1.540553e-01,2.570609e+02,1,8.790000e-01,8.790000e-01,2.000000e-01,0.000000e+00
7.682049e-01,3.602584e+05,2.349275e+00,5.715220e+02,-9.658205e+01,0.000000e+00,5.662849e+04,-1.548982e-01,2.567504e+02,1,8.820000e-01,8.820000e-01,2.000000e-01,0.000000e+00
7.656229e-01,3.591270e+05,2.352138e+00,5.698476e+02,-9.707734e+01,0.000000e+00,5.635925e+04,-1.558598e-01,2.564173e+02,1,8.850000e-01,8.850000e-01,2.000000e-01,0.000000e+00
7.634923e-01,3.581883e+05,2.354553e+00,5.684407e+02,-9.745292e+01,0.000000e+00,5.614102e+04,-1.566392e-01,2.561399e+02,1,8.880000e-01,8.880000e-01,2.000000e-01,0.000000e+00
7.615221e-01,3.573180e+05,2.356818e+00,5.671284e+02,-9.778473e+01,0.000000e+00,5.594095e+04,-1.573538e-01,2.558814e+02,1,8.910000e-01,8.910000e-01,2.000000e-01,0.000000e+00
7.595519e-01,3.564476e+05,2.359083e+00,5.658159e+02,-9.811655e+01,0.000000e+00,5.574087e+04,-1.580683e-01,2.556229e+02,1,8.940000e-01,8.940000e-01,2.000000e-01,0.000000e+00
7.575560e-01,3.555689e+05,2.361346e+00,5.644953e+02,-9.846804e+01,0.000000e+00,5.553714e+04,-1.587959e-01,2.553642e+02,1,8.970000e-01,8.970000e-01,2.000000e-01,0.000000e+00
7.555467e-01,3.546859e+05,2.363609e+00,5.631704e+02,-9.882968e+01,0.000000e+00,5.533152e+04,-1.595303e-01,2.551053e+02,1,9.000000e-01,9.000000e-01,2.000000e-01,0.000000e+00
7.535374e-01,3.538029e+05,2.365872e+00,5.618455e+02,-9.919134e+01,0.000000e+00,5.512589e+04,-1.602647e-01,2.548464e+02,1,9.030000e-01,9.030000e-01,2.000000e-01,0.000000e+00
7.520021e-01,3.531269e+05,2.367688e+00,5.608227e+02,-9.945728e+01,0.000000e+00,5.497002e+04,-1.608214e-01,2.546414e+02,1,9.060000e-01,9.060000e-01,2.000000e-01,0.000000e+00
7.503214e-01,3.523865e+05,2.369664e+00,5.597039e+02,-9.975768e+01,0.000000e+00,5.479882e+04,-1.614328e-01,2.544171e+02,1,9.090000e-01,9.090000e-01,2.000000e-01,0.000000e+00
7.486406e-01,3.516461e+05,2.371639e+00,5.585850e+02,-1.000581e+02,0.000000e+00,5.462762e+04,-1.620442e-01,2.541928e+02,1,9.120000e-01,9.120000e-01,2.000000e-01,0.000000e+00
7.469598e-01,3.509057e+05,2.373615e+00,5.574661e+02,-1.003585e+02,0.000000e+00,5.445643e+04,-1.626556e-01,2.539686e+02,1,9.150000e-01,9.150000e-01,2.000000e-01,0.000000e+00
7.455018e-01,3.502622e+05,2.375365e+00,5.564898e+02,-1.006176e+02,0.000000e+00,5.430839e+04,-1.631843e-01,2.537707e+02,1,9.180000e-01,9.180000e-01,2.000000e-01,0.000000e+00
7.441720e-01,3.496747e+05,2.377000e+00,5.555967e+02,-1.008550e+02,0.000000e+00,5.417334e+04,-1.636666e-01,2.535862e+02,1,9.210000e-01,9.210000e-01,2.000000e-01,0.000000e+00
7.428421e-01,3.490873e+05,2.378635e+00,5.547035e+02,-1.010924e+02,0.000000e+00,5.403829e+04,-1.641489e-01,2.534018e+02,1,9.240000e-01,9.240000e-01,2.000000e-01,0.000000e+00
7.415115e-01,3.484999e+05,2.380240e+00,5.538103e+02,-1.013317e+02,0.000000e+00,5.390343e+04,-1.646306e-01,2.532208e+02,1,9.270000e-01,9.270000e-01,2.000000e-01,0.000000e+00
7.401801e-01,3.479127e+05,2.381824e+00,5.529170e+02,-1.015725e+02,0.000000e+00,5.376868e+04,-1.651119e-01,2.530421e+02,1,9.300000e-01,9.300000e-01,2.000000e-01,0.000000e+00
7.388488e-01,3.473254e+05,2.383408e+00,5.520237e+02,-1.018133e+02,0.000000e+00,5.363393e+04,-1.655931e-01,2.528634e+02,1,9.330000e-01,9.330000e-01,2.000000e-01,0.000000e+00
7.372684e-01,3.466292e+05,2.385279e+00,5.509734e+02,-1.021060e+02,0.000000e+00,5.347207e+04,-1.661712e-01,2.526501e+02,1,9.360000e-01,9.360000e-01,2.000000e-01,0.000000e+00
7.362417e-01,3.461759e+05,2.386525e+00,5.502812e+02,-1.022892e+02,0.000000e+00,5.336854e+04,-1.665409e-01,2.525103e+02,1,9.390000e-01,9.390000e-01,2.000000e-01,0.000000e+00
7.352151e-01,3.457226e+05,2.387772e+00,5.495891e+02,-1.024724e+02,0.000000e+00,5.326500e+04,-1.669107e-01,2.523705e+02,1,9.420000e-01,9.420000e-01,2.000000e-01,0.000000e+00
7.341386e-01,3.452474e+05,2.389088e+00,5.488652e+02,-1.026655e+02,0.000000e+00,5.315597e+04,-1.673001e-01,2.522225e+02,1,9.450000e-01,9.450000e-01,2.000000e-01,0.000000e+00
7.328301e-01,3.446698e+05,2.390691e+00,5.479911e+02,-1.029032e+02,0.000000e+00,5.302212e+04,-1.677781e-01,2.520404e+02,1,9.480000e-01,9.480000e-01,2.000000e-01,0.000000e+00
7.315446e-01,3.441016e+05,2.392222e+00,5.471287e+02,-1.031349e+02,0.000000e+00,5.289164e+04,-1.682442e-01,2.518667e+02,1,9.510000e-01,9.510000e-01,2.000000e-01,0.000000e+00
7.305002e-01,3.436396e+05,2.393493e+00,5.464269e+02,-1.033245e+02,0.000000e+00,5.278539e+04,-1.686236e-01,2.517224e+02,1,9.540000e-01,9.540000e-01,2.000000e-01,0.000000e+00
7.298673e-01,3.433588e+05,2.394321e+00,5.459996e+02,-1.034423e+02,0.000000e+00,5.272053e+04,-1.688552e-01,2.516286e+02,1,9.570000e-01,9.570000e-01,2.000000e-01,0.000000e+00
7.291412e-01,3.430368e+05,2.395189e+00,5.455054e+02,-1.035695e+02,0.000000e+00,5.264801e+04,-1.691142e-01,2.515312e+02,1,9.600000e-01,9.600000e-01,2.000000e-01,0.000000e+00
7.282134e-01,3.426272e+05,2.396341e+00,5.448814e+02,-1.037327e+02,0.000000e+00,5.255396e+04,-1.694501e-01,2.514018e+02,1,9.630000e-01,9.630000e-01,2.000000e-01,0.000000e+00
7.272857e-01,3.422175e+05,2.397493e+00,5.442574e+02,-1.038959e+02,0.000000e+00,5.245992e+04,-1.697860e-01,2.512724e+02,1,9.660000e-01,9.660000e-01,2.000000e-01,0.000000e+00
7.263580e-01,3.418078e+05,2.398645e+00,5.436335e+02,-1.040591e+02,0.000000e+00,5.236588e+04,-1.701218e-01,2.511429e+02,1,9.690000e-01,9.690000e-01,2.000000e-01,0.000000e+00
7.254303e-01,3.413981e+05,2.399797e+00,5.430095e+02,-1.042223e+02,0.000000e+00,5.227184e+04,-1.704577e-01,2.510135e+02,1,9.720000e-01,9.720000e-01,2.000000e-01,0.000000e+00
7.249821e-01,3.411998e+05,2.400350e+00,5.427053e+02,-1.043034e+02,0.000000e+00,5.222678e+04,-1.706186e-01,2.509516e+02,1,9.750000e-01,9.750000e-01,2.000000e-01,0.000000e+00
7.241472e-01,3.408311e+05,2.401386e+00,5.421442e+02,-1.044430e+02,0.000000e+00,5.214231e+04,-1.709203e-01,2.508354e+02,1,9.780000e-01,9.780000e-01,2.000000e-01,0.000000e+00
7.233123e-01,3.404623e+05,2.402423e+00,5.415832e+02,-1.045827e+02,0.000000e+00,5.205784e+04,-1.712220e-01,2.507191e+02,1,9.810000e-01,9.810000e-01,2.000000e-01,0.000000e+00
7.224774e-01,3.400936e+05,2.403459e+00,5.410222e+02,-1.047223e+02,0.000000e+00,5.197337e+04,-1.715237e-01,2.506029e+02,1,9.840000e-01,9.840000e-01,2.000000e-01,0.000000e+00
7.219087e-01,3.398424e+05,2.404186e+00,5.406404e+02,-1.048138e+02,0.000000e+00,5.191569e+04,-1.717297e-01,2.505216e+02,1,9.870000e-01,9.870000e-01,2.000000e-01,0.000000e+00
7.214741e-01,3.396504e+05,2.404767e+00,5.403498e+02,-1.048817e+02,0.000000e+00,5.187121e+04,-1.718885e-01,2.504565e+02,1,9.900000e-01,9.900000e-01,2.000000e-01,0.000000e+00
7.210393e-01,3.394583e+05,2.405348e+00,5.400592e+02,-1.049496e+02,0.000000e+00,5.182674e+04,-1.720474e-01,2.503914e+02,1,9.930000e-01,9.930000e-01,2.000000e-01,0.000000e+00
7.206046e-01,3.392663e+05,2.405930e+00,5.397686e+02,-1.050175e+02,0.000000e+00,5.178226e+04,-1.722062e-01,2.503264e+02,1,9.960000e-01,9.960000e-01,2.000000e-01,0.000000e+00
7.199441e-01,3.389747e+05,2.406785e+00,5.393277e+02,-1.051215e+02,0.000000e+00,5.171478e+04,-1.724472e-01,2.502303e+02,1,9.990000e-01,9.990000e-01,2.000000e-01,0.000000e+00
7.191795e-01,3.386368e+05,2.407758e+00,5.388166e+02,-1.052413e+02,0.000000e+00,5.163692e+04,-1.727253e-01,2.501208e+02,1,1.002000e+00,1.002000e+00,2.000000e-01,0.000000e+00
7.185882e-01,3.383753e+05,2.408512e+00,5.384200e+02,-1.053326e+02,0.000000e+00,5.157697e+04,-1.729394e-01,2.500363e+02,1,1.005000e+00,1.005000e+00,2.000000e-01,0.000000e+00
7.179971e-01,3.381138e+05,2.409266e+00,5.380235e+02,-1.054239e+02,0.000000e+00,5.151702e+04,-1.731535e-01,2.499518e+02,1,1.008000e+00,1.008000e+00,2.000000e-01,0.000000e+00
7.174059e-01,3.378524e+05,2.410020e+00,5.376270e+02,-1.055152e+02,0.000000e+00,5.145707e+04,-1.733676e-01,2.498673e+02,1,1.011000e+00,1.011000e+00,2.000000e-01,0.000000e+00
7.169620e-01,3.376562e+05,2.410603e+00,5.373309e+02,-1.055818e+02,0.000000e+00,5.141170e+04,-1.735296e-01,2.498018e+02,1,1.014000e+00,1.014000e+00,2.000000e-01,0.000000e+00
7.169497e-01,3.376515e+05,2.410682e+00,5.373287e+02,-1.055761e+02,0.000000e+00,5.140922e+04,-1.735385e-01,2.497929e+02,1,1.017000e+00,1.017000e+00,2.000000e-01,0.000000e+00
7.169374e-01,3.376468e+05,2.410761e+00,5.373264e+02,-1.055704e+02,0.000000e+00,5.140674e+04,-1.735474e-01,2.497840e+02,1,1.020000e+00,1.020000e+00,2.000000e-01,0.000000e+00
7.169251e-01,3.376421e+05,2.410840e+00,5.373242e+02,-1.055646e+02,0.000000e+00,5.140426e+04,-1.735562e-01,2.497750e+02,1,1.023000e+00,1.023000e+00,2.000000e-01,0.000000e+00
7.167440e-01,3.375624e+05,2.411117e+00,5.372072e+02,-1.055861e+02,0.000000e+00,5.138501e+04,-1.736250e-01,2.497440e+02,1,1.026000e+00,1.026000e+00,2.000000e-01,0.000000e+00
7.161430e-01,3.372966e+05,2.411883e+00,5.368047e+02,-1.056751e+02,0.000000e+00,5.132406e+04,-1.738427e-01,2.496581e+02,1,1.029000e+00,1.029000e+00,2.000000e-01,0.000000e+00
7.155420e-01,3.370308e+05,2.412649e+00,5.364024e+02,-1.057641e+02,0.000000e+00,5.126311e+04,-1.740603e-01,2.495722e+02,1,1.032000e+00,1.032000e+00,2.000000e-01,0.000000e+00
7.149409e-01,3.367650e+05,2.413416e+00,5.360001e+02,-1.058531e+02,0.000000e+00,5.120216e+04,-1.742780e-01,2.494863e+02,1,1.035000e+00,1.035000e+00,2.000000e-01,0.000000e+00
7.144199e-01,3.365347e+05,2.414104e+00,5.356528e+02,-1.059327e+02,0.000000e+00,5.114876e+04,-1.744687e-01,2.494089e+02,1,1.038000e+00,1.038000e+00,2.000000e-01,0.000000e+00
7.142965e-01,3.364797e+05,2.414304e+00,5.355734e+02,-1.059490e+02,0.000000e+00,5.113517e+04,-1.745172e-01,2.493855e+02,1,1.041000e+00,1.041000e+00,2.000000e-01,0.000000e+00
7.141731e-01,3.364247e+05,2.414505e+00,5.354940e+02,-1.059653e+02,0.000000e+00,5.112159e+04,-1.745658e-01,2.493622e+02,1,1.044000e+00,1.044000e+00,2.000000e-01,0.000000e+00
7.140496e-01,3.363697e+05,2.414705e+00,5.354145e+02,-1.059817e+02,0.000000e+00,5.110800e+04,-1.746143e-01,2.493389e+02,1,1.047000e+00,1.047000e+00,2.000000e-01,0.000000e+00
7.138116e-01,3.362643e+05,2.415036e+00,5.352569e+02,-1.060152e+02,0.000000e+00,5.108332e+04,-1.747025e-01,2.493016e+02,1,1.050000e+00,1.050000e+00,2.000000e-01,0.000000e+00
7.135117e-01,3.361317e+05,2.415437e+00,5.350569e+02,-1.060579e+02,0.000000e+00,5.105264e+04,-1.748120e-01,2.492567e+02,1,1.053000e+00,1.053000e+00,2.000000e-01,0.000000e+00
7.132118e-01,3.359990e+05,2.415838e+00,5.348571e+02,-1.061007e+02,0.000000e+00,5.102196e+04,-1.749216e-01,2.492117e+02,1,1.056000e+00,1.056000e+00,2.000000e-01,0.000000e+00
7.130013e-01,3.359063e+05,2.416148e+00,5.347186e+02,-1.061349e+02,0.000000e+00,5.099975e+04,-1.750009e-01,2.491768e+02,1,1.059000e+00,1.059000e+00,2.000000e-01,0.000000e+00
7.128115e-01,3.358229e+05,2.416432e+00,5.345941e+02,-1.061672e+02,0.000000e+00,5.097965e+04,-1.750727e-01,2.491450e+02,1,1.062000e+00,1.062000e+00,2.000000e-01,0.000000e+00
7.126215e-01,3.357394e+05,2.416713e+00,5.344692e+02,-1.061995e+02,0.000000e+00,5.095959e+04,-1.751443e-01,2.491134e+02,1,1.065000e+00,1.065000e+00,2.000000e-01,0.000000e+00
7.124482e-01,3.356634e+05,2.416974e+00,5.343558e+02,-1.062292e+02,0.000000e+00,5.094118e+04,-1.752101e-01,2.490841e+02,1,1.068000e+00,1.068000e+00,2.000000e-01,0.000000e+00
7.124167e-01,3.356501e+05,2.417065e+00,5.343389e+02,-1.062374e+02,0.000000e+00,5.093677e+04,-1.752258e-01,2.490736e+02,1,1.071000e+00,1.071000e+00,2.000000e-01,0.000000e+00
7.123852e-01,3.356368e+05,2.417157e+00,5.343220e+02,-1.062456e+02,0.000000e+00,5.093237e+04,-1.752415e-01,2.490631e+02,1,1.074000e+00,1.074000e+00,2.000000e-01,0.000000e+00
7.123831e-01,3.356365e+05,2.417206e+00,5.343247e+02,-1.062475e+02,0.000000e+00,5.093104e+04,-1.752463e-01,2.490573e+02,1,1.077000e+00,1.077000e+00,2.000000e-01,0.000000e+00
7.122906e-01,3.355958e+05,2.417355e+00,5.342647e+02,-1.062637e+02,0.000000e+00,5.092098e+04,-1.752822e-01,2.490404e+02,1,1.080000e+00,1.080000e+00,2.000000e-01,0.000000e+00
7.122597e-01,3.355822e+05,2.417440e+00,5.342466e+02,-1.062753e+02,0.000000e+00,5.091668e+04,-1.752976e-01,2.490302e+02,1,1.083000e+00,1.083000e+00,2.000000e-01,0.000000e+00
7.122496e-01,3.355778e+05,2.417503e+00,5.342426e+02,-1.062848e+02,0.000000e+00,5.091437e+04,-1.753058e-01,2.490224e+02,1,1.086000e+00,1.086000e+00,2.000000e-01,0.000000e+00
7.122397e-01,3.355735e+05,2.417566e+00,5.342387e+02,-1.062943e+02,0.000000e+00,5.091206e+04,-1.753141e-01,2.490146e+02,1,1.089000e+00,1.089000e+00,2.000000e-01,0.000000e+00
7.122298e-01,3.355692e+05,2.417629e+00,5.342349e+02,-1.063038e+02,0.000000e+00,5.090977e+04,-1.753223e-01,2.490068e+02,1,1.092000e+00,1.092000e+00,2.000000e-01,0.000000e+00
7.122226e-01,3.355665e+05,2.417690e+00,5.342331e+02,-1.063142e+02,0.000000e+00,5.090777e+04,-1.753294e-01,2.489996e+02,1,1.095000e+00,1.095000e+00,2.000000e-01,0.000000e+00
7.122154e-01,3.355638e+05,2.417751e+00,5.342313e+02,-1.063245e+02,0.000000e+00,5.090577e+04,-1.753365e-01,2.489923e+02,1,1.098000e+00,1.098000e+00,2.000000e-01,0.000000e+00
7.121516e-01,3.355356e+05,2.417880e+00,5.341906e+02,-1.063435e+02,0.000000e+00,5.089812e+04,-1.753638e-01,2.489772e+02,1,1.101000e+00,1.101000e+00,2.000000e-01,0.000000e+00
7.120149e-01,3.354743e+05,2.418095e+00,5.340994e+02,-1.063736e+02,0.000000e+00,5.088320e+04,-1.754171e-01,2.489520e+02,1,1.104000e+00,1.104000e+00,2.000000e-01,0.000000e+00
7.119480e-01,3.354443e+05,2.418225e+00,5.340558e+02,-1.063929e+02,0.000000e+00,5.087524e+04,-1.754456e-01,2.489365e+02,1,1.107000e+00,1.107000e+00,2.000000e-01,0.000000e+00
7.119901e-01,3.354628e+05,2.418222e+00,5.340869e+02,-1.063951e+02,0.000000e+00,5.087814e+04,-1.754352e-01,2.489359e+02,1,1.110000e+00,1.110000e+00,2.000000e-01,0.000000e+00
7.120321e-01,3.354813e+05,2.418218e+00,5.341179e+02,-1.063974e+02,0.000000e+00,5.088103e+04,-1.754249e-01,2.489354e+02,1,1.113000e+00,1.113000e+00,2.000000e-01,0.000000e+00
7.119775e-01,3.354579e+05,2.418337e+00,5.340844e+02,-1.064130e+02,0.000000e+00,5.087438e+04,-1.754486e-01,2.489220e+02,1,1.116000e+00,1.116000e+00,2.000000e-01,0.000000e+00
7.119149e-01,3.354311e+05,2.418466e+00,5.340457e+02,-1.064296e+02,0.000000e+00,5.086695e+04,-1.754752e-01,2.489075e+02,1,1.119000e+00,1.119000e+00,2.000000e-01,0.000000e+00
7.118524e-01,3.354043e+05,2.418595e+00,5.340070e+02,-1.064463e+02,0.000000e+00,5.085952e+04,-1.755017e-01,2.488930e+02,1,1.122000e+00,1.122000e+00,2.000000e-01,0.000000e+00
7.118379e-01,3.353985e+05,2.418657e+00,5.340006e+02,-1.064537e+02,0.000000e+00,5.085701e+04,-1.755107e-01,2.488858e+02,1,1.125000e+00,1.125000e+00,2.000000e-01,0.000000e+00
7.118105e-01,3.353869e+05,2.418741e+00,5.339858e+02,-1.064623e+02,0.000000e+00,5.085304e+04,-1.755248e-01,2.488759e+02,1,1.128000e+00,1.128000e+00,2.000000e-01,0.000000e+00
7.118299e-01,3.353956e+05,2.418761e+00,5.340023e+02,-1.064627e+02,0.000000e+00,5.085385e+04,-1.755220e-01,2.488731e+02,1,1.131000e+00,1.131000e+00,2.000000e-01,0.000000e+00
7.118493e-01,3.354042e+05,2.418781e+00,5.340186e+02,-1.064632e+02,0.000000e+00,5.085465e+04,-1.755191e-01,2.488703e+02,1,1.134000e+00,1.134000e+00,2.000000e-01,0.000000e+00
7.118599e-01,3.354095e+05,2.418814e+00,5.340296e+02,-1.064653e+02,0.000000e+00,5.085457e+04,-1.755194e-01,2.488661e+02,1,1.137000e+00,1.137000e+00,2.000000e-01,0.000000e+00
7.118523e-01,3.354075e+05,2.418877e+00,5.340293e+02,-1.064709e+02,0.000000e+00,5.085263e+04,-1.755263e-01,2.488593e+02,1,1.140000e+00,1.140000e+00,2.000000e-01,0.000000e+00
7.118539e-01,3.354087e+05,2.418911e+00,5.340338e+02,-1.064717e+02,0.000000e+00,5.085191e+04,-1.755289e-01,2.488552e+02,1,1.143000e+00,1.143000e+00,2.000000e-01,0.000000e+00
7.118603e-01,3.354114e+05,2.418932e+00,5.340406e+02,-1.064701e+02,0.000000e+00,5.085180e+04,-1.755293e-01,2.488525e+02,1,1.146000e+00,1.146000e+00,2.000000e-01,0.000000e+00
7.118461e-01,3.354052e+05,2.418985e+00,5.340339e+02,-1.064733e+02,0.000000e+00,5.084947e+04,-1.755376e-01,2.488460e+02,1,1.149000e+00,1.149000e+00,2.000000e-01,0.000000e+00
7.117905e-01,3.353809e+05,2.419105e+00,5.340000e+02,-1.064861e+02,0.000000e+00,5.084265e+04,-1.755620e-01,2.488320e+02,1,1.152000e+00,1.152000e+00,2.000000e-01,0.000000e+00
